#         time [s]      timestep [s]  temperature [T9]  density [g/cm^3]
    7.12318814E+02    7.18341349E-02    3.65766067E-01    7.62206024E+05
    7.12388516E+02    6.97021046E-02    3.67196179E-01    7.61223106E+05
    7.12456566E+02    6.80504440E-02    3.68597796E-01    7.60264702E+05
    7.12523310E+02    6.67433021E-02    3.69977688E-01    7.59325880E+05
    7.12589003E+02    6.56934656E-02    3.71448490E-01    7.58317625E+05
    7.12653264E+02    6.42610847E-02    3.73089002E-01    7.57177966E+05
    7.12705234E+02    5.19693175E-02    3.74421016E-01    7.56257552E+05
    7.12756078E+02    5.08448737E-02    3.75728813E-01    7.55358135E+05
    7.12806199E+02    5.01202561E-02    3.77022441E-01    7.54472583E+05
    7.12855893E+02    4.96938120E-02    3.78309461E-01    7.53595591E+05
    7.12905397E+02    4.95041099E-02    3.79595935E-01    7.52722961E+05
    7.12954910E+02    4.95135585E-02    3.80887031E-01    7.51851174E+05
    7.13004610E+02    4.96995845E-02    3.82205835E-01    7.50962470E+05
    7.13054543E+02    4.99332546E-02    3.83871046E-01    7.49805281E+05
    7.13102838E+02    4.82954441E-02    3.85488541E-01    7.48687744E+05
    7.13150160E+02    4.73211160E-02    3.87080014E-01    7.47594369E+05
    7.13196973E+02    4.68129527E-02    3.88660861E-01    7.46514306E+05
    7.13243637E+02    4.66647918E-02    3.90243131E-01    7.45439215E+05
    7.13290456E+02    4.68189992E-02    3.91837103E-01    7.44362126E+05
    7.13330391E+02    3.99345498E-02    3.93201835E-01    7.43444647E+05
    7.13369854E+02    3.94632224E-02    3.94555130E-01    7.42539108E+05
    7.13408909E+02    3.90551047E-02    3.95899014E-01    7.41644019E+05
    7.13447611E+02    3.87021797E-02    3.97324057E-01    7.40689657E+05
    7.13485817E+02    3.82055524E-02    3.99002187E-01    7.39544595E+05
    7.13523055E+02    3.72382042E-02    4.00644648E-01    7.38430230E+05
    7.13559526E+02    3.64706450E-02    4.02259807E-01    7.37340461E+05
    7.13595379E+02    3.58534541E-02    4.03853980E-01    7.36270702E+05
    7.13630733E+02    3.53533056E-02    4.05432101E-01    7.35217386E+05
    7.13665680E+02    3.49472729E-02    4.06998158E-01    7.34177649E+05
    7.13700299E+02    3.46194282E-02    4.08558380E-01    7.33146816E+05
    7.13734653E+02    3.43537625E-02    4.10442959E-01    7.31864089E+05
    7.13768255E+02    3.36019542E-02    4.12294706E-01    7.30611606E+05
    7.13801277E+02    3.30219164E-02    4.14122626E-01    7.29382831E+05
    7.13827416E+02    2.61393009E-02    4.15575306E-01    7.28411630E+05
    7.13853222E+02    2.58054741E-02    4.17014432E-01    7.27454100E+05
    7.13878775E+02    2.55529426E-02    4.18444385E-01    7.26507182E+05
    7.13904143E+02    2.53679705E-02    4.19868838E-01    7.25568337E+05
    7.13929383E+02    2.52404748E-02    4.21432027E-01    7.24523889E+05
    7.13954277E+02    2.48935232E-02    4.23149504E-01    7.23361581E+05
    7.13978602E+02    2.43256073E-02    4.24834559E-01    7.22227591E+05
    7.14002498E+02    2.38957038E-02    4.26496369E-01    7.21115373E+05
    7.14026071E+02    2.35731099E-02    4.28142113E-01    7.20019848E+05
    7.14048279E+02    2.22082085E-02    4.29698376E-01    7.18989277E+05
    7.14068791E+02    2.05117733E-02    4.31140785E-01    7.18038740E+05
    7.14089177E+02    2.03859190E-02    4.32579140E-01    7.17095280E+05
    7.14109473E+02    2.02956948E-02    4.34015897E-01    7.16157227E+05
    7.14129711E+02    2.02382918E-02    4.35453342E-01    7.15223050E+05
    7.14149698E+02    1.99869127E-02    4.37113326E-01    7.14120231E+05
    7.14169250E+02    1.95523701E-02    4.38849654E-01    7.12961679E+05
    7.14188362E+02    1.91114282E-02    4.40553489E-01    7.11831072E+05
    7.14207081E+02    1.87191446E-02    4.42228764E-01    7.10725409E+05
    7.14225452E+02    1.83715299E-02    4.43879123E-01    7.09641948E+05
    7.14243517E+02    1.80648729E-02    4.45507940E-01    7.08578183E+05
    7.14261228E+02    1.77109426E-02    4.47110647E-01    7.07536807E+05
    7.14278602E+02    1.73743211E-02    4.48688495E-01    7.06516712E+05
    7.14295296E+02    1.66935550E-02    4.50209764E-01    7.05537971E+05
    7.14309147E+02    1.38514200E-02    4.51475946E-01    7.04726894E+05
    7.14322972E+02    1.38249612E-02    4.52979350E-01    7.03733682E+05
    7.14336623E+02    1.36507310E-02    4.54484094E-01    7.02742398E+05
    7.14350122E+02    1.34992990E-02    4.55977062E-01    7.01763484E+05
    7.14363501E+02    1.33787158E-02    4.57461532E-01    7.00794659E+05
    7.14376787E+02    1.32859265E-02    4.58940489E-01    6.99833877E+05
    7.14390006E+02    1.32185524E-02    4.60416692E-01    6.98879275E+05
    7.14402864E+02    1.28580933E-02    4.61857195E-01    6.97951954E+05
    7.14415404E+02    1.25400105E-02    4.63266404E-01    6.97048757E+05
    7.14427669E+02    1.22651581E-02    4.64815810E-01    6.96039140E+05
    7.14439601E+02    1.19317756E-02    4.66425745E-01    6.94984234E+05
    7.14451178E+02    1.15769503E-02    4.67993134E-01    6.93962227E+05
    7.14462435E+02    1.12570974E-02    4.69522269E-01    6.92969897E+05
    7.14473408E+02    1.09731489E-02    4.71017641E-01    6.92003963E+05
    7.14484132E+02    1.07243669E-02    4.72483713E-01    6.91061230E+05
    7.14494641E+02    1.05092136E-02    4.73924798E-01    6.90138656E+05
    7.14504967E+02    1.03258355E-02    4.75345019E-01    6.89233380E+05
    7.14515140E+02    1.01723205E-02    4.76748287E-01    6.88342724E+05
    7.14525186E+02    1.00468232E-02    4.78138309E-01    6.87464186E+05
    7.14535134E+02    9.94761619E-03    4.79712363E-01    6.86448867E+05
    7.14544900E+02    9.76596083E-03    4.81381402E-01    6.85364238E+05
    7.14553664E+02    8.76449794E-03    4.82884231E-01    6.84392293E+05
    7.14562326E+02    8.66133787E-03    4.84373980E-01    6.83433142E+05
    7.14570902E+02    8.57611028E-03    4.85853599E-01    6.82484753E+05
    7.14579408E+02    8.50598406E-03    4.87325583E-01    6.81545420E+05
    7.14587857E+02    8.44879315E-03    4.88792086E-01    6.80613682E+05
    7.14596260E+02    8.40288814E-03    4.90254997E-01    6.79688269E+05
    7.14604627E+02    8.36701243E-03    4.91716013E-01    6.78768058E+05
    7.14612967E+02    8.34021346E-03    4.93176682E-01    6.77852034E+05
    7.14621289E+02    8.32177799E-03    4.94638448E-01    6.76939268E+05
    7.14629600E+02    8.31118444E-03    4.96102677E-01    6.76028889E+05
    7.14637908E+02    8.30806748E-03    4.97570689E-01    6.75120076E+05
    7.14645111E+02    7.20324938E-03    4.99178571E-01    6.74094735E+05
    7.14652218E+02    7.10740787E-03    5.00774408E-01    6.73081520E+05
    7.14659246E+02    7.02780675E-03    5.02357389E-01    6.72081150E+05
    7.14666209E+02    6.96232909E-03    5.03930555E-01    6.71091566E+05
    7.14673117E+02    6.90855856E-03    5.05496442E-01    6.70111065E+05
    7.14679982E+02    6.86468966E-03    5.07057204E-01    6.69138209E+05
    7.14686811E+02    6.82936727E-03    5.08614717E-01    6.68171760E+05
    7.14693613E+02    6.80157424E-03    5.10170647E-01    6.67210632E+05
    7.14700393E+02    6.78055129E-03    5.11726505E-01    6.66253851E+05
    7.14707159E+02    6.76573905E-03    5.13283694E-01    6.65300528E+05
    7.14713916E+02    6.75673538E-03    5.14843540E-01    6.64349834E+05
    7.14720669E+02    6.75326385E-03    5.16785812E-01    6.63125290E+05
    7.14727352E+02    6.68275364E-03    5.18719764E-01    6.61912317E+05
    7.14733982E+02    6.62979896E-03    5.20645543E-01    6.60711149E+05
    7.14740574E+02    6.59212252E-03    5.22567466E-01    6.59518968E+05
    7.14747141E+02    6.56731036E-03    5.24489211E-01    6.58333413E+05
    7.14753695E+02    6.55362777E-03    5.26413996E-01    6.57152452E+05
    7.14760245E+02    6.54984234E-03    5.28344728E-01    6.55974291E+05
    7.14766800E+02    6.55510339E-03    5.30284100E-01    6.54797297E+05
    7.14773369E+02    6.56885789E-03    5.32564387E-01    6.53377756E+05
    7.14779903E+02    6.53492733E-03    5.34916304E-01    6.51914855E+05
    7.14786411E+02    6.50787834E-03    5.37268808E-01    6.50461265E+05
    7.14792911E+02    6.49960021E-03    5.39628647E-01    6.49012759E+05
    7.14799114E+02    6.20281004E-03    5.41890393E-01    6.47633404E+05
    7.14805016E+02    5.90219282E-03    5.44051326E-01    6.46323621E+05
    7.14810659E+02    5.64328450E-03    5.46125525E-01    6.45073770E+05
    7.14816076E+02    5.41727434E-03    5.48124092E-01    6.43876249E+05
    7.14821294E+02    5.21774187E-03    5.50055961E-01    6.42724938E+05
    7.14826334E+02    5.03988986E-03    5.52229503E-01    6.41403875E+05
    7.14831136E+02    4.80210097E-03    5.54455855E-01    6.40045060E+05
    7.14835699E+02    4.56257185E-03    5.56579472E-01    6.38756691E+05
    7.14840058E+02    4.35931637E-03    5.58616082E-01    6.37528139E+05
    7.14844242E+02    4.18418332E-03    5.60577882E-01    6.36351165E+05
    7.14848274E+02    4.03137792E-03    5.62474554E-01    6.35219230E+05
    7.14852170E+02    3.89665399E-03    5.64313940E-01    6.34127037E+05
    7.14855947E+02    3.77682175E-03    5.66102501E-01    6.33070223E+05
    7.14859617E+02    3.66943598E-03    5.67845636E-01    6.32045145E+05
    7.14863189E+02    3.57259089E-03    5.69547923E-01    6.31048716E+05
    7.14866674E+02    3.48478103E-03    5.71213287E-01    6.30078291E+05
    7.14870079E+02    3.40480437E-03    5.72845132E-01    6.29131579E+05
    7.14873410E+02    3.33169311E-03    5.74547234E-01    6.28132363E+05
    7.14878088E+02    4.67780237E-03    5.77139180E-01    6.26590524E+05
    7.14882497E+02    4.40893679E-03    5.79592852E-01    6.25140770E+05
    7.14886674E+02    4.17653515E-03    5.81926809E-01    6.23770529E+05
    7.14890648E+02    3.97468692E-03    5.84156695E-01    6.22469300E+05
    7.14894447E+02    3.79852049E-03    5.86295732E-01    6.21228281E+05
    7.14898091E+02    3.64409433E-03    5.88355170E-01    6.20040039E+05
    7.14901599E+02    3.50822859E-03    5.90348252E-01    6.18875216E+05
    7.14904987E+02    3.38819613E-03    5.92280769E-01    6.17744558E+05
    7.14908258E+02    3.27051952E-03    5.94152167E-01    6.16655130E+05
    7.14911390E+02    3.13185130E-03    5.95949760E-01    6.15613693E+05
    7.14914400E+02    3.00980528E-03    5.97682428E-01    6.14614498E+05
    7.14917302E+02    2.90227203E-03    5.99357962E-01    6.13652537E+05
    7.14920109E+02    2.80757319E-03    6.00983294E-01    6.12723398E+05
    7.14922834E+02    2.72437956E-03    6.02564678E-01    6.11823135E+05
    7.14925485E+02    2.65164407E-03    6.04107838E-01    6.10948178E+05
    7.14928074E+02    2.58855324E-03    6.05653255E-01    6.10065941E+05
    7.14930605E+02    2.53133987E-03    6.07216946E-01    6.09164087E+05
    7.14933084E+02    2.47864967E-03    6.08752001E-01    6.08282296E+05
    7.14935519E+02    2.43477804E-03    6.10263664E-01    6.07417356E+05
    7.14937918E+02    2.39943957E-03    6.11757059E-01    6.06566173E+05
    7.14940291E+02    2.37250938E-03    6.13237286E-01    6.05725716E+05
    7.14942645E+02    2.35402164E-03    6.14709518E-01    6.04892960E+05
    7.14944989E+02    2.34417408E-03    6.16179104E-01    6.04064824E+05
    7.14947332E+02    2.34333915E-03    6.17651678E-01    6.03238117E+05
    7.14949684E+02    2.35208259E-03    6.19133285E-01    6.02409463E+05
    7.14952056E+02    2.37118972E-03    6.20630525E-01    6.01575229E+05
    7.14954457E+02    2.40170041E-03    6.22167401E-01    6.00717848E+05
    7.14956900E+02    2.44306637E-03    6.23806982E-01    5.99788255E+05
    7.14959390E+02    2.48998208E-03    6.25482495E-01    5.98842290E+05
    7.14961943E+02    2.55234389E-03    6.27204642E-01    5.97874182E+05
    7.14964575E+02    2.63227867E-03    6.28985690E-01    5.96877394E+05
    7.14967307E+02    2.73231469E-03    6.30839775E-01    5.95844482E+05
    7.14970163E+02    2.85534881E-03    6.32783188E-01    5.94766969E+05
    7.14973167E+02    3.00450614E-03    6.34834585E-01    5.93635272E+05
    7.14976350E+02    3.18280811E-03    6.37014977E-01    5.92438764E+05
    7.14979742E+02    3.39253058E-03    6.39347286E-01    5.91166071E+05
    7.14983100E+02    3.35706787E-03    6.41841932E-01    5.89785189E+05
    7.14986320E+02    3.22016862E-03    6.44346850E-01    5.88392472E+05
    7.14989410E+02    3.08991756E-03    6.46759637E-01    5.87059181E+05
    7.14992385E+02    2.97531281E-03    6.49091472E-01    5.85778196E+05
    7.14995259E+02    2.87432721E-03    6.51352146E-01    5.84543344E+05
    7.14998044E+02    2.78522453E-03    6.53550251E-01    5.83349256E+05
    7.15000751E+02    2.70654385E-03    6.55693368E-01    5.82191236E+05
    7.15005435E+02    4.68368152E-03    6.59418653E-01    5.80192708E+05
    7.15010241E+02    4.80620639E-03    6.63461824E-01    5.78005616E+05
    7.15015040E+02    4.79866168E-03    6.67751639E-01    5.75666923E+05
    7.15019733E+02    4.69347903E-03    6.71974256E-01    5.73388646E+05
    7.15024404E+02    4.67127257E-03    6.76203407E-01    5.71130101E+05
    7.15029096E+02    4.69172937E-03    6.80477871E-01    5.68870620E+05
    7.15033786E+02    4.68988353E-03    6.84777657E-01    5.66620962E+05
    7.15038457E+02    4.67073921E-03    6.89486280E-01    5.64133254E+05
    7.15042774E+02    4.31781803E-03    6.94202958E-01    5.61630838E+05
    7.15046829E+02    4.05441328E-03    6.98661269E-01    5.59291186E+05
    7.15050906E+02    4.07734338E-03    7.03173670E-01    5.56948131E+05
    7.15055029E+02    4.12273856E-03    7.07765943E-01    5.54588970E+05
    7.15059190E+02    4.16134697E-03    7.12431636E-01    5.52217850E+05
    7.15063350E+02    4.15941103E-03    7.17147270E-01    5.49839099E+05
    7.15067257E+02    3.90729263E-03    7.21825640E-01    5.47421645E+05
    7.15070931E+02    3.67361198E-03    7.26252047E-01    5.45158466E+05
    7.15074398E+02    3.46704198E-03    7.30454448E-01    5.43031130E+05
    7.15077681E+02    3.28297127E-03    7.34456150E-01    5.41024390E+05
    7.15080798E+02    3.11780755E-03    7.38276823E-01    5.39125473E+05
    7.15083767E+02    2.96870979E-03    7.41933257E-01    5.37323560E+05
    7.15086601E+02    2.83339791E-03    7.45439922E-01    5.35609394E+05
    7.15089311E+02    2.71001817E-03    7.48809396E-01    5.33974988E+05
    7.15091908E+02    2.59704612E-03    7.51836885E-01    5.32479067E+05
    7.15094408E+02    2.50065565E-03    7.54688197E-01    5.31065420E+05
    7.15096822E+02    2.41371536E-03    7.57450633E-01    5.29704482E+05
    7.15099155E+02    2.33267690E-03    7.60129930E-01    5.28392550E+05
    7.15101412E+02    2.25697861E-03    7.62731302E-01    5.27126285E+05
    7.15103598E+02    2.18613109E-03    7.65259502E-01    5.25902661E+05
    7.15105717E+02    2.11970526E-03    7.67718885E-01    5.24718930E+05
    7.15107775E+02    2.05732329E-03    7.70113448E-01    5.23572583E+05
    7.15109773E+02    1.99865109E-03    7.72446872E-01    5.22461328E+05
    7.15111717E+02    1.94339206E-03    7.74722562E-01    5.21383058E+05
    7.15113608E+02    1.89128198E-03    7.76943668E-01    5.20335837E+05
    7.15115450E+02    1.84208473E-03    7.79113118E-01    5.19317880E+05
    7.15117246E+02    1.79558865E-03    7.81169026E-01    5.18354401E+05
    7.15118999E+02    1.75302382E-03    7.82782814E-01    5.17580590E+05
    7.15120720E+02    1.72122570E-03    7.84370574E-01    5.16821940E+05
    7.15122411E+02    1.69085457E-03    7.85933453E-01    5.16077759E+05
    7.15124073E+02    1.66184995E-03    7.87472557E-01    5.15347388E+05
    7.15125707E+02    1.63415658E-03    7.88988952E-01    5.14630195E+05
    7.15127315E+02    1.60772379E-03    7.90483669E-01    5.13925578E+05
    7.15128897E+02    1.58250546E-03    7.91957705E-01    5.13232955E+05
    7.15130456E+02    1.55845985E-03    7.93412031E-01    5.12551768E+05
    7.15131991E+02    1.53554944E-03    7.94847589E-01    5.11881480E+05
    7.15133505E+02    1.51374071E-03    7.96265300E-01    5.11221569E+05
    7.15134998E+02    1.49300411E-03    7.97666068E-01    5.10571532E+05
    7.15136471E+02    1.47331392E-03    7.99050777E-01    5.09930878E+05
    7.15137926E+02    1.45464817E-03    8.00420301E-01    5.09299129E+05
    7.15139363E+02    1.43698864E-03    8.01775504E-01    5.08675818E+05
    7.15140783E+02    1.42032085E-03    8.03117243E-01    5.08060487E+05
    7.15142188E+02    1.40463408E-03    8.04446371E-01    5.07452684E+05
    7.15143578E+02    1.38992143E-03    8.05763742E-01    5.06851963E+05
    7.15144954E+02    1.37617993E-03    8.07070215E-01    5.06257881E+05
    7.15146317E+02    1.36341065E-03    8.08212114E-01    5.05726157E+05
    7.15147672E+02    1.35424709E-03    8.09342560E-01    5.05200508E+05
    7.15149018E+02    1.34614201E-03    8.10467809E-01    5.04678547E+05
    7.15150357E+02    1.33903363E-03    8.11588667E-01    5.04159878E+05
    7.15151690E+02    1.33295726E-03    8.12705978E-01    5.03644091E+05
    7.15153018E+02    1.32795446E-03    8.13820626E-01    5.03130765E+05
    7.15154342E+02    1.32407403E-03    8.14933539E-01    5.02619460E+05
    7.15155663E+02    1.32137276E-03    8.16045698E-01    5.02109716E+05
    7.15156983E+02    1.31991651E-03    8.17158147E-01    5.01601049E+05
    7.15158303E+02    1.31978127E-03    8.18271998E-01    5.01092950E+05
    7.15159624E+02    1.32105457E-03    8.19388445E-01    5.00584877E+05
    7.15160948E+02    1.32383696E-03    8.20508771E-01    5.00076250E+05
    7.15162276E+02    1.32824394E-03    8.21634365E-01    4.99566449E+05
    7.15163610E+02    1.33440800E-03    8.22766739E-01    4.99054806E+05
    7.15164953E+02    1.34248122E-03    8.23907538E-01    4.98540596E+05
    7.15166305E+02    1.35263817E-03    8.25058568E-01    4.98023031E+05
    7.15167671E+02    1.36507935E-03    8.26221815E-01    4.97501251E+05
    7.15169051E+02    1.38003515E-03    8.27399473E-01    4.96974310E+05
    7.15170448E+02    1.39777052E-03    8.28593978E-01    4.96441166E+05
    7.15171867E+02    1.41859026E-03    8.29808037E-01    4.95900665E+05
    7.15173310E+02    1.44284499E-03    8.30960482E-01    4.95375949E+05
    7.15174783E+02    1.47309330E-03    8.32129993E-01    4.94843336E+05
    7.15176291E+02    1.50829990E-03    8.33329160E-01    4.94298586E+05
    7.15177840E+02    1.54891023E-03    8.34562413E-01    4.93739793E+05
    7.15179436E+02    1.59566592E-03    8.35834802E-01    4.93164794E+05
    7.15181085E+02    1.64942208E-03    8.37152096E-01    4.92571126E+05
    7.15182796E+02    1.71115737E-03    8.38520888E-01    4.91955995E+05
    7.15184578E+02    1.78197775E-03    8.39948709E-01    4.91316221E+05
    7.15186441E+02    1.86310815E-03    8.41444137E-01    4.90648208E+05
    7.15192940E+02    6.49900650E-03    8.46681451E-01    4.88325110E+05
    7.15199521E+02    6.58053531E-03    8.51997784E-01    4.85988264E+05
    7.15206190E+02    6.66900598E-03    8.57183662E-01    4.83680552E+05
    7.15212962E+02    6.77221197E-03    8.62482096E-01    4.81348340E+05
    7.15219843E+02    6.88084275E-03    8.67899065E-01    4.78990235E+05
    7.15226841E+02    6.99846248E-03    8.73392728E-01    4.76619647E+05
    7.15233969E+02    7.12713523E-03    8.78642245E-01    4.74335986E+05
    7.15241241E+02    7.27264297E-03    8.84031462E-01    4.72016980E+05
    7.15248663E+02    7.42200730E-03    8.89565444E-01    4.69662036E+05
    7.15256244E+02    7.58054440E-03    8.95244329E-01    4.67257407E+05
    7.15263994E+02    7.74991184E-03    9.01065383E-01    4.64783939E+05
    7.15271924E+02    7.93073171E-03    9.07061439E-01    4.62266316E+05
    7.15280047E+02    8.12267275E-03    9.13243975E-01    4.59701896E+05
    7.15288225E+02    8.17763183E-03    9.19280011E-01    4.57184371E+05
    7.15296625E+02    8.40044863E-03    9.25490562E-01    4.54619326E+05
    7.15305089E+02    8.46353350E-03    9.31790185E-01    4.52049572E+05
    7.15313545E+02    8.45659025E-03    9.37948044E-01    4.49535484E+05
    7.15321864E+02    8.31899323E-03    9.43952162E-01    4.47096004E+05
    7.15329697E+02    7.83239423E-03    9.49640207E-01    4.44811317E+05
    7.15337065E+02    7.36807475E-03    9.54901811E-01    4.42709725E+05
    7.15344021E+02    6.95598163E-03    9.59602170E-01    4.40824108E+05
    7.15350624E+02    6.60297224E-03    9.64085395E-01    4.39041614E+05
    7.15356903E+02    6.27886681E-03    9.68367988E-01    4.37353300E+05
    7.15362883E+02    5.98079295E-03    9.72464965E-01    4.35751172E+05
    7.15368590E+02    5.70617665E-03    9.76338594E-01    4.34219998E+05
    7.15374046E+02    5.45638774E-03    9.80056056E-01    4.32760724E+05
    7.15379271E+02    5.22522342E-03    9.83629292E-01    4.31367870E+05
    7.15384282E+02    5.01083807E-03    9.87068158E-01    4.30036374E+05
    7.15389094E+02    4.81165885E-03    9.90381645E-01    4.28761673E+05
    7.15393720E+02    4.62628162E-03    9.93449199E-01    4.27571797E+05
    7.15398181E+02    4.46079992E-03    9.96385688E-01    4.26435144E+05
    7.15402488E+02    4.30750146E-03    9.99229500E-01    4.25340420E+05
    7.15406652E+02    4.16361664E-03    1.00198603E+00    4.24284934E+05
    7.15410680E+02    4.02837416E-03    1.00466027E+00    4.23266226E+05
    7.15414581E+02    3.90107969E-03    1.00725680E+00    4.22282040E+05
    7.15418362E+02    3.78110662E-03    1.00973347E+00    4.21341961E+05
    7.15422033E+02    3.67012152E-03    1.01206312E+00    4.20451518E+05
    7.15425601E+02    3.56890571E-03    1.01433368E+00    4.19587437E+05
    7.15429074E+02    3.47288388E-03    1.01654804E+00    4.18748309E+05
    7.15432456E+02    3.38169523E-03    1.01870891E+00    4.17932827E+05
    7.15435751E+02    3.29501158E-03    1.02081880E+00    4.17139776E+05
    7.15438964E+02    3.21253309E-03    1.02288008E+00    4.16368025E+05
    7.15442098E+02    3.13398529E-03    1.02489498E+00    4.15616520E+05
    7.15445157E+02    3.05911660E-03    1.02679969E+00    4.14904570E+05
    7.15448147E+02    2.99030226E-03    1.02855889E+00    4.14242387E+05
    7.15451076E+02    2.92862738E-03    1.03028473E+00    4.13594886E+05
    7.15453945E+02    2.86948354E-03    1.03197853E+00    4.12961444E+05
    7.15456758E+02    2.81273411E-03    1.03364153E+00    4.12341470E+05
    7.15459516E+02    2.75825406E-03    1.03527492E+00    4.11734409E+05
    7.15462222E+02    2.70592785E-03    1.03687983E+00    4.11139732E+05
    7.15464878E+02    2.65564841E-03    1.03845734E+00    4.10556941E+05
    7.15467485E+02    2.60731638E-03    1.04000848E+00    4.09985559E+05
    7.15470046E+02    2.56083948E-03    1.04153422E+00    4.09425137E+05
    7.15472562E+02    2.51613201E-03    1.04302911E+00    4.08875483E+05
    7.15475035E+02    2.47333721E-03    1.04447881E+00    4.08336705E+05
    7.15477468E+02    2.43289645E-03    1.04590677E+00    4.07807429E+05
    7.15479862E+02    2.39394676E-03    1.04731377E+00    4.07287297E+05
    7.15482219E+02    2.35642829E-03    1.04870058E+00    4.06775964E+05
    7.15484539E+02    2.32028592E-03    1.05006790E+00    4.06273101E+05
    7.15486824E+02    2.28546871E-03    1.05141645E+00    4.05778391E+05
    7.15489076E+02    2.25192966E-03    1.05274691E+00    4.05291531E+05
    7.15491296E+02    2.21962541E-03    1.05405993E+00    4.04812226E+05
    7.15493484E+02    2.18851610E-03    1.05535614E+00    4.04340194E+05
    7.15495643E+02    2.15856523E-03    1.05663618E+00    4.03875161E+05
    7.15497773E+02    2.12973946E-03    1.05790065E+00    4.03416863E+05
    7.15499875E+02    2.10200854E-03    1.05912225E+00    4.02972446E+05
    7.15501951E+02    2.07615074E-03    1.06029150E+00    4.02544228E+05
    7.15504003E+02    2.05241259E-03    1.06144865E+00    4.02121354E+05
    7.15506033E+02    2.02962721E-03    1.06259420E+00    4.01703611E+05
    7.15508041E+02    2.00778076E-03    1.06372863E+00    4.01290791E+05
    7.15510028E+02    1.98686309E-03    1.06485244E+00    4.00882690E+05
    7.15511994E+02    1.96686711E-03    1.06596611E+00    4.00479105E+05
    7.15513942E+02    1.94778858E-03    1.06707012E+00    4.00079835E+05
    7.15515872E+02    1.92962606E-03    1.06816496E+00    3.99684681E+05
    7.15517784E+02    1.91238096E-03    1.06925113E+00    3.99293443E+05
    7.15519680E+02    1.89605762E-03    1.07032912E+00    3.98905923E+05
    7.15521561E+02    1.88066345E-03    1.07139943E+00    3.98521921E+05
    7.15523427E+02    1.86620904E-03    1.07246257E+00    3.98141235E+05
    7.15525280E+02    1.85270842E-03    1.07351907E+00    3.97763663E+05
    7.15527120E+02    1.84017919E-03    1.07453461E+00    3.97397992E+05
    7.15528950E+02    1.82958769E-03    1.07552296E+00    3.97040502E+05
    7.15530770E+02    1.82061946E-03    1.07650738E+00    3.96685084E+05
    7.15532583E+02    1.81270270E-03    1.07748841E+00    3.96331527E+05
    7.15534389E+02    1.80587697E-03    1.07846664E+00    3.95979615E+05
    7.15536189E+02    1.80018931E-03    1.07944266E+00    3.95629122E+05
    7.15537985E+02    1.79569394E-03    1.08041713E+00    3.95279813E+05
    7.15539777E+02    1.79245257E-03    1.08139072E+00    3.94931443E+05
    7.15541568E+02    1.79053490E-03    1.08236415E+00    3.94583752E+05
    7.15543358E+02    1.79001953E-03    1.08333816E+00    3.94236467E+05
    7.15548161E+02    4.80377422E-03    1.08595642E+00    3.93305987E+05
    7.15553127E+02    4.96525274E-03    1.08866319E+00    3.92348405E+05
    7.15558262E+02    5.13506921E-03    1.09122657E+00    3.91434086E+05
    7.15563640E+02    5.37846940E-03    1.09391793E+00    3.90478713E+05
    7.15569273E+02    5.63262135E-03    1.09674358E+00    3.89480694E+05
    7.15582677E+02    1.34045360E-02    1.10347719E+00    3.87118458E+05
    7.15595748E+02    1.30707710E-02    1.10994399E+00    3.84846497E+05
    7.15609004E+02    1.32554210E-02    1.11651098E+00    3.82564270E+05
    7.15622276E+02    1.32719104E-02    1.12275792E+00    3.80392556E+05
    7.15635437E+02    1.31613378E-02    1.12897428E+00    3.78254795E+05
    7.15648092E+02    1.26547244E-02    1.13461640E+00    3.76313320E+05
    7.15660295E+02    1.22037897E-02    1.14008418E+00    3.74450465E+05
    7.15672067E+02    1.17719903E-02    1.14493939E+00    3.72796357E+05
    7.15683466E+02    1.13987970E-02    1.14958730E+00    3.71223545E+05
    7.15694514E+02    1.10474698E-02    1.15404850E+00    3.69719549E+05
    7.15705229E+02    1.07155109E-02    1.15830557E+00    3.68286157E+05
    7.15715633E+02    1.04042084E-02    1.16245399E+00    3.66899724E+05
    7.15725738E+02    1.01049433E-02    1.16625601E+00    3.65628807E+05
    7.15735577E+02    9.83828885E-03    1.16993279E+00    3.64406377E+05
    7.15745162E+02    9.58502405E-03    1.17349586E+00    3.63228169E+05
    7.15754505E+02    9.34381854E-03    1.17676564E+00    3.62145447E+05
    7.15763635E+02    9.12973558E-03    1.17996930E+00    3.61090650E+05
    7.15772559E+02    8.92353677E-03    1.18305315E+00    3.60079720E+05
    7.15781288E+02    8.72939673E-03    1.18581874E+00    3.59172243E+05
    7.15789852E+02    8.56366340E-03    1.18853811E+00    3.58284217E+05
    7.15798256E+02    8.40394967E-03    1.19121283E+00    3.57414888E+05
    7.15806506E+02    8.24978547E-03    1.19376807E+00    3.56584554E+05
    7.15814613E+02    8.10722272E-03    1.19627704E+00    3.55772489E+05
    7.15822583E+02    7.97034500E-03    1.19874879E+00    3.54975938E+05
    7.15830421E+02    7.83834799E-03    1.20109687E+00    3.54220113E+05
    7.15838140E+02    7.71824158E-03    1.20334660E+00    3.53497032E+05
    7.15845748E+02    7.60815552E-03    1.20556837E+00    3.52785708E+05
    7.15853250E+02    7.50244655E-03    1.20775894E+00    3.52086977E+05
    7.15860613E+02    7.36276737E-03    1.20978881E+00    3.51439690E+05
