#   Z    X              Y          
    0  2.6747993E-25  2.6747993E-25
    1  3.6802595E-10  3.6802595E-10
    2  4.1309315E-03  1.6523726E-02
    3  1.7865697E-25  1.0719418E-24
    4  1.3067098E-07  1.0453679E-06
    5  5.4361153E-23  5.9746080E-22
    6  5.6859942E-05  6.8232698E-04
    7  8.7534184E-08  1.1380428E-06
    8  1.5331809E-05  2.4530935E-04
    9  1.2680550E-08  2.4041293E-07
   10  2.1430382E-06  4.2931397E-05
   11  6.8798487E-06  1.5319961E-04
   12  1.1937480E-06  2.9235543E-05
   13  1.9354368E-06  5.0857570E-05
   14  2.8143042E-06  8.2877843E-05
   15  2.9001764E-06  8.9301156E-05
   16  2.1862722E-06  7.2969986E-05
   17  2.6955413E-06  9.4344060E-05
   18  1.5946001E-06  5.8863569E-05
   19  2.9271224E-06  1.1360796E-04
   20  7.8103020E-06  3.1343994E-04
   21  5.7383840E-07  2.4702766E-05
   22  5.3529395E-06  2.3714313E-04
   23  1.2404727E-06  5.8649582E-05
   24  6.0349846E-06  2.9456681E-04
   25  3.4864724E-06  1.7953892E-04
   26  1.3936784E-05  7.2911551E-04
   27  3.9834796E-06  2.1911284E-04
   28  4.0549868E-05  2.3435731E-03
   29  1.4419556E-04  8.6548287E-03
   30  1.6968894E-03  1.0845112E-01
   31  1.1765256E-03  7.5515348E-02
   32  1.8152672E-03  1.2291417E-01
   33  1.1041127E-03  7.5692254E-02
   34  1.3552396E-03  9.7540519E-02
   35  3.8723821E-04  2.8446072E-02
   36  8.0967282E-04  6.1544037E-02
   37  4.8698751E-04  3.8118224E-02
   38  1.1067350E-03  8.9737184E-02
   39  3.4456044E-04  2.8843763E-02
   40  9.3423070E-04  7.9882601E-02
   41  4.2668123E-04  3.7658143E-02
   42  6.4641232E-04  5.8122528E-02
   43  3.2673324E-04  3.0149286E-02
   44  2.5669530E-04  2.4006079E-02
   45  9.2651750E-05  8.8758694E-03
   46  3.0393321E-05  2.9677449E-03
   47  2.1211668E-06  2.1207251E-04
   48  2.5136910E-07  2.5696881E-05
   49  6.1583425E-09  6.4086444E-07
   50  2.8495842E-11  3.0237339E-09
   51  8.8585674E-15  1.0232519E-12
   52  1.7299220E-13  2.0137843E-11
   53  9.8924510E-14  1.1724067E-11
   54  3.0244490E-13  3.6866034E-11
   55  3.7274641E-13  4.6652622E-11
   56  4.7345874E-12  6.1038803E-10
   57  1.2304634E-12  1.5854404E-10
   58  1.3844543E-12  1.7951290E-10
   59  1.0196206E-17  1.3170958E-15
   60  1.0851675E-19  1.4107177E-17
   61  0.0000000E+00  0.0000000E+00
   62  0.0000000E+00  0.0000000E+00
   63  0.0000000E+00  0.0000000E+00
   64  0.0000000E+00  0.0000000E+00
   65  0.0000000E+00  0.0000000E+00
