    n    3.9185705574e-01
    p    9.2564863138e-07
    d    2.4911056483e-08
    t    1.1619646092e-07
  he3    7.7502304348e-14
  he4    4.1257555072e-03
  he6    3.5907676576e-10
  li6    2.3434492584e-13
  li7    6.0473578060e-12
  li8    2.4352161784e-14
  be7    9.4148728337e-19
  be8    1.0873979793e-09
  be9    7.1145085552e-12
 be10    1.4749417390e-11
 be11    6.8511177854e-15
 be12    6.4617162757e-17
   b8    3.9052848374e-28
  b10    1.6910212789e-16
  b11    1.7173091889e-12
  b12    3.3930109077e-14
  b13    1.4260289790e-14
  b14    8.4995002043e-18
  c11    4.1968732972e-20
  c12    3.1187862979e-11
  c13    2.2017345285e-11
  c14    8.1026924246e-10
  c15    1.1513300892e-12
  c16    6.1659892559e-14
  c17    1.8994572887e-17
  c18    1.7892562488e-18
  n12    2.0183866886e-29
  n13    3.6378961976e-19
  n14    2.0661198186e-15
  n15    8.1895084945e-12
  n16    1.1830480792e-13
  n17    7.5258289050e-14
  n18    1.1235506992e-15
  n19    2.3157835685e-16
  n20    7.6065008549e-19
  n21    1.3647879291e-19
  o14    8.9696417040e-26
  o15    5.6047392562e-20
  o16    4.9519854167e-13
  o17    2.8494253781e-13
  o18    3.0388052180e-12
  o19    1.5480847490e-12
  o20    6.9989744753e-12
  f17    2.0618852286e-21
  f18    7.1075233652e-19
  f19    2.9422632080e-15
  f20    1.6790269089e-14
  f21    7.7488643848e-13
  f22    5.1792089865e-13
  f23    5.4315595264e-12
  f26    3.0665060579e-17
 ne17    1.6159868989e-38
 ne18    5.6708091262e-29
 ne19    8.2140072545e-24
 ne20    1.6128103389e-16
 ne21    6.3364951158e-15
 ne22    3.3925044477e-12
 ne23    7.4090727350e-12
 ne24    2.6251616282e-10
 ne25    5.4860096363e-11
 ne26    1.7984175188e-11
 ne27    6.7274005255e-14
 ne29    1.9351725587e-18
 ne30    1.0867307193e-20
 na20    6.1211325459e-32
 na21    1.1998014392e-23
 na22    1.5138623090e-19
 na23    7.0422896153e-15
 na24    1.2786455391e-13
 na25    2.3588153784e-11
 na26    3.2863442878e-11
 na27    1.1124622093e-10
 na28    2.8219542781e-12
 na29    3.8162600974e-13
 na30    2.7344204582e-15
