    n    4.2418700920e-01
    p    4.0490127819e-05
    d    9.2269527243e-07
    t    1.5801532107e-06
  he3    4.9892312623e-11
  he4    5.0151812823e-02
  he6    6.4325735030e-09
  li6    9.6429960545e-11
  li7    7.4373750334e-10
  li8    2.6389394212e-12
  be7    6.5786474030e-15
  be8    2.0905007410e-07
  be9    1.2636583206e-09
 be10    8.5732546840e-10
 be11    4.8166608422e-13
 be12    3.1630970615e-15
   b8    1.4390203707e-22
  b10    4.1629184319e-13
  b11    5.2873551724e-10
  b12    6.9762633232e-12
  b13    1.4326058007e-12
  b14    9.3773086343e-16
  c11    9.2607103143e-16
  c12    1.9089570009e-08
  c13    6.4922181430e-09
  c14    5.8935442727e-08
  c15    8.7355675840e-11
  c16    2.6034367512e-12
  c17    9.2628872443e-16
  c18    4.9228263123e-17
  n12    2.1335405510e-23
  n13    8.0768305537e-15
  n14    6.9143327332e-12
  n15    3.8982083618e-09
  n16    4.5140476921e-11
  n17    1.1391542105e-11
  n18    1.2707437206e-13
  n19    1.1668658305e-14
  n20    3.2834583215e-17
  n21    3.0585917914e-18
  o14    4.1423104219e-20
  o15    2.2437052710e-15
  o16    1.0362513705e-09
  o17    3.4555130416e-10
  o18    1.0225950105e-09
  o19    2.8500712113e-10
  o20    3.5752467917e-10
  f17    2.1034030510e-16
  f18    1.6358529008e-14
  f19    9.9342343146e-12
  f20    1.9807440909e-11
  f21    2.1675269510e-10
  f22    6.4618862630e-11
  f23    1.9092858609e-10
  f26    4.0476023919e-16
 ne17    1.6254659308e-30
 ne18    1.5502080307e-22
 ne19    2.6215924312e-18
 ne20    2.1239375310e-12
 ne21    2.6816312112e-11
 ne22    2.3734660711e-09
 ne23    2.2665918410e-09
 ne24    1.7304116408e-08
 ne25    2.0374038409e-09
 ne26    2.6482819112e-10
 ne27    9.8878988246e-13
 ne29    1.9621379809e-17
 ne30    7.9583601137e-20
 na20    6.6081822031e-25
 na21    5.0264582323e-18
 na22    8.9575640541e-15
 na23    4.1006561419e-11
 na24    2.4245437211e-10
 na25    8.7640037341e-09
 na26    5.3936696625e-09
 na27    6.0572266828e-09
 na28    1.0574269705e-10
 na29    7.4666904635e-12
 na30    4.5371399921e-14
 na31    1.1515649005e-15
 na32    1.1934754506e-18
 na33    4.3884489920e-21
 na34    4.3646628020e-25
 mg21    6.3973165530e-31
 mg22    3.8048417118e-23
 mg23    3.5677918917e-18
 mg24    2.4092975911e-12
 mg25    6.4663407730e-11
 mg26    1.1941825406e-08
 mg27    4.3155093620e-08
 mg28    4.5874885821e-07
 mg29    5.2942443424e-08
 mg30    2.0060887509e-08
 mg31    2.1774239110e-10
 mg32    4.0881316019e-11
 mg33    3.6640781317e-13
 mg34    4.7459076122e-15
 mg35    6.0056126828e-18
 mg36    8.8673330541e-21
 al24    1.2362361706e-24
 al25    4.1363894419e-18
 al26    1.4112977207e-14
 al27    1.2081842806e-10
 al28    2.1462075310e-09
 al29    9.7668343045e-08
 al30    9.3741012643e-08
 al31    1.9410021709e-07
 al32    1.2685434106e-08
 al33    3.8604496918e-09
 al34    3.8888624318e-11
 al35    4.9021421623e-12
 al36    1.8898418109e-14
 al37    4.3843048420e-16
 al38    1.0680466905e-18
 al39    4.5585314421e-21
 al41    4.1570674719e-28
 si24    4.0845579219e-37
 si25    1.2046950306e-30
 si26    2.3321951811e-23
 si27    3.6935154517e-18
 si28    4.7097202322e-12
 si29    2.7820211013e-10
 si30    6.1030737928e-08
 si31    4.4271763920e-07
 si32    7.5607348435e-06
 si33    2.7585001913e-06
 si34    3.1635921615e-06
 si35    1.0250898505e-07
 si36    1.3672178606e-08
 si37    2.2265730110e-10
 si38    1.4032214306e-11
 si39    2.0996199810e-13
 si40    1.0089736505e-14
 si41    5.2704835324e-19
 si42    6.6041958931e-21
 si44    9.0094879342e-28
  p28    1.5967112507e-24
  p29    6.7825142731e-18
  p30    2.0833473010e-14
  p31    6.8805382432e-11
  p32    3.0208197214e-09
  p33    2.2210376910e-07
  p34    6.4368852730e-07
  p35    3.6082538317e-06
  p36    4.9509153323e-07
  p37    3.0889155814e-07
  p38    3.4694052716e-08
  p39    1.0881027205e-08
  p40    4.9372844623e-10
  p41    3.5336988416e-11
  p42    4.0341606219e-13
  p43    9.1807523042e-16
  p45    6.6643705331e-21
  s28    3.5066203716e-37
  s29    1.2387010106e-30
  s30    1.8887852109e-23
  s31    8.8245588341e-19
  s32    1.2037827706e-13
  s33    1.7763476908e-11
  s34    7.4983572835e-09
  s35    8.8426686041e-08
  s36    3.4513930516e-06
  s37    2.2772292811e-06
  s38    5.1613657824e-06
  s39    1.4827779407e-06
  s40    2.3971795411e-06
  s41    9.2479415143e-07
  s42    2.5734495412e-07
  s43    5.9459288028e-09
  s44    1.7002352808e-10
  s45    2.0057477009e-12
  s46    2.5559583312e-14
  s47    3.8511627018e-17
  s48    8.5856771740e-20
 cl31    1.9640639409e-30
 cl32    3.2871319415e-25
 cl33    1.7447145608e-19
 cl34    7.8760125736e-16
 cl35    3.6387518617e-12
 cl36    2.1160116210e-10
 cl37    3.2018959215e-08
 cl38    9.4969948844e-08
 cl39    8.6451597240e-07
 cl40    8.8720051941e-07
 cl41    4.5033346321e-06
 cl42    3.2033011215e-06
 cl43    5.5723010426e-06
 cl44    1.4355439107e-06
 cl45    2.5102907912e-07
 cl46    4.6778790022e-08
 cl47    8.1200675438e-10
 cl48    5.9006886727e-12
 cl49    3.4397227816e-14
 cl50    4.6914393222e-17
 cl51    4.7209857722e-20
 ar32    1.3513731206e-37
 ar33    3.5951076817e-31
 ar34    4.1879903919e-25
 ar35    2.2666921010e-20
 ar36    2.3976678111e-15
 ar37    4.3899627620e-13
 ar38    3.0488576514e-10
 ar39    4.3040656620e-09
 ar40    1.6242656708e-07
 ar41    1.0715547605e-06
 ar42    1.3740702306e-05
 ar43    2.7551868213e-05
 ar44    1.6670214708e-04
 ar45    1.2499705906e-04
 ar46    3.2079227515e-04
 ar47    1.0765530205e-04
 ar48    1.3463985506e-05
