    n    4.7908863918e-01
    p    6.0405415523e-04
    d    1.3091677905e-05
    t    1.1131996104e-05
  he3    5.2509652820e-09
  he4    2.6064393910e-01
  he6    5.2957032820e-08
  li6    6.7579931826e-09
  li7    2.2053301308e-08
  li8    7.6759039529e-11
  be7    3.3586414113e-12
  be8    7.1675289227e-06
  be9    4.3452682517e-08
 be10    1.3384937305e-08
 be11    9.4377036336e-12
 be12    5.0622671419e-14
   b8    1.2920496405e-18
  b10    8.9043831434e-11
  b11    2.4300509309e-08
  b12    2.5351815510e-10
  b13    3.2284047612e-11
  b14    2.4602486809e-14
  c11    8.7788813633e-13
  c12    1.2051945105e-06
  c13    2.5139184910e-07
  c14    8.3163514532e-07
  c15    1.3788261805e-09
  c16    2.8195442411e-11
  c17    1.2146196905e-14
  c18    4.4767921617e-16
  n12    3.3009175913e-19
  n13    6.7032730726e-12
  n14    1.4256605205e-09
  n15    1.9087862107e-07
  n16    2.0144310508e-09
  n17    2.6807593910e-10
  n18    2.5804175310e-12
  n19    1.3675295305e-13
  n20    3.6931207814e-16
  n21    2.2364143609e-17
  o14    2.9324900611e-16
  o15    2.5663137910e-12
  o16    1.2921312305e-07
  o17    3.0899891412e-08
  o18    3.7280465414e-08
  o19    6.8053590326e-09
  o20    3.4090820913e-09
  f17    4.3545606717e-13
  f18    1.1552682104e-11
  f19    1.7084595807e-09
  f20    1.6228998906e-09
  f21    6.2496661624e-09
  f22    1.0807163004e-09
  f23    1.2903984105e-09
  f26    1.6569233406e-15
 ne17    5.3986046021e-25
 ne18    3.4514456713e-18
 ne19    1.1634483304e-14
 ne20    8.6248016033e-10
 ne21    4.8283279018e-09
 ne22    1.1600308204e-07
 ne23    6.2171359724e-08
 ne24    1.5790481406e-07
 ne25    1.2943482105e-08
 ne26    8.6648681933e-10
 ne27    3.4967198813e-12
 ne29    6.2723518524e-17
 ne30    2.1473632308e-19
 na20    3.6733006214e-20
 na21    2.3891554409e-14
 na22    1.0124223504e-11
 na23    8.2866522132e-09
 na24    2.2209845608e-08
 na25    2.4226592609e-07
 na26    8.6360032233e-08
 na27    4.4508190717e-08
 na28    6.3827520924e-10
 na29    2.9449392511e-11
 na30    1.7075926306e-13
 na31    3.1400879812e-15
 na32    3.7080346614e-18
 na33    1.2183212005e-20
 na34    1.6909854606e-24
 mg21    3.7741680014e-25
 mg22    1.4177500005e-18
 mg23    2.0604996908e-14
 mg24    1.3745054805e-09
 mg25    1.5130625206e-08
 mg26    6.7983141226e-07
 mg27    1.1820500504e-06
 mg28    4.2357160916e-06
 mg29    3.5373991513e-07
 mg30    7.2742742428e-08
 mg31    6.9012409326e-10
 mg32    6.9520042126e-11
 mg33    5.7008993422e-13
 mg34    5.5472542821e-15
 mg35    8.1363174431e-18
 mg36    1.1139440904e-20
 al24    9.6486758837e-20
 al25    2.8748146511e-14
 al26    2.1443146008e-11
 al27    3.0148305611e-08
 al28    2.1681168508e-07
