    n    5.4427888482e-01
    p    5.0354754983e-04
    d    1.2398396996e-05
    t    1.1977023096e-05
  he3    4.1450562286e-09
  he4    2.3374618092e-01
  he6    6.1295947780e-08
  li6    5.7382805181e-09
  li7    2.1273710793e-08
  li8    8.4121069472e-11
  be7    2.3764016792e-12
  be8    5.7614431381e-06
  be9    3.9681130087e-08
 be10    1.3886391195e-08
 be11    1.1123590796e-11
 be12    6.7784335078e-14
   b8    7.6164328675e-19
  b10    6.7746596878e-11
  b11    2.1004126993e-08
  b12    2.4894530392e-10
  b13    3.6015418488e-11
  b14    3.1180645990e-14
  c11    5.5636332182e-13
  c12    8.6772492171e-07
  c13    2.0562775393e-07
  c14    7.7280333475e-07
  c15    1.4556309695e-09
  c16    3.3816315989e-11
  c17    1.6549821295e-14
  c18    6.9298772077e-16
  n12    1.7422325194e-19
  n13    4.0194252887e-12
  n14    9.7117788368e-10
  n15    1.4772213095e-07
  n16    1.7711131094e-09
  n17    2.6776717691e-10
  n18    2.9281619990e-12
  n19    1.7629802394e-13
  n20    5.4089112482e-16
  n21    3.7211247388e-17
  o14    1.4641325595e-16
  o15    1.4556575695e-12
  o16    8.3264849373e-08
  o17    2.2621304393e-08
  o18    3.1006134890e-08
  o19    6.4301774979e-09
  o20    3.6594430488e-09
  f17    2.3360392792e-13
  f18    7.0408360877e-12
  f19    1.1829100796e-09
  f20    1.2765692096e-09
  f21    5.5848957382e-09
  f22    1.0971741496e-09
  f23    1.4883096395e-09
  f26    2.8021329391e-15
 ne17    2.1218097093e-25
 ne18    1.5411026495e-18
 ne19    5.9017830481e-15
 ne20    4.9703945584e-10
 ne21    3.1611428490e-09
 ne22    8.6282457872e-08
 ne23    5.2535026783e-08
 ne24    1.5158616895e-07
 ne25    1.4116302295e-08
 ne26    1.0735873696e-09
 ne27    4.9220031784e-12
 ne29    1.1395219296e-16
 ne30    4.4320372385e-19
 na20    1.5506086095e-20
 na21    1.1457654996e-14
 na22    5.5159290582e-12
 na23    5.1291059783e-09
 na24    1.5617579095e-08
 na25    1.9353794494e-07
 na26    7.8377642774e-08
