    n    4.9353103422e-01
    p    3.2365857414e-05
    d    8.5813055838e-07
    t    1.7098238608e-06
  he3    3.7087138917e-11
  he4    4.3374395419e-02
  he6    7.5308806034e-09
  li6    7.7544546835e-11
  li7    6.9585068331e-10
  li8    2.8726512213e-12
  be7    4.2270973119e-15
  be8    1.5628347707e-07
  be9    1.0991311205e-09
 be10    8.6760624539e-10
 be11    5.6712672725e-13
 be12    4.3331494619e-15
   b8    7.3869184333e-23
  b10    2.8927337913e-13
  b11    4.2747050619e-10
  b12    6.5621724429e-12
  b13    1.5678647007e-12
  b14    1.1940353605e-15
  c11    5.1400271423e-16
  c12    1.2327481606e-08
  c13    4.8778497922e-09
  c14    5.1519183523e-08
  c15    8.8846567240e-11
  c16    3.0807301414e-12
  c17    1.2752933906e-15
  c18    7.8856109435e-17
  n12    9.4569126342e-24
  n13    4.1653025319e-15
  n14    4.1487088319e-12
  n15    2.7213527112e-09
  n16    3.6664269016e-11
  n17    1.0765061405e-11
  n18    1.3971694006e-13
  n19    1.4926882607e-14
  n20    4.8869377422e-17
  n21    5.2964383324e-18
  o14    1.7056527508e-20
  o15    1.0749069905e-15
  o16    5.7760015326e-10
  o17    2.2409482210e-10
  o18    7.7157839234e-10
  o19    2.5020109311e-10
  o20    3.6517128616e-10
  f17    9.3592563742e-17
  f18    8.4687672038e-15
  f19    5.9836674627e-12
  f20    1.3880928606e-11
  f21    1.7673060508e-10
  f22    6.1300450927e-11
  f23    2.1073293609e-10
  f26    7.0360775131e-16
 ne17    4.9614728722e-31
 ne18    5.5052853325e-23
 ne19    1.0832086705e-18
 ne20    1.0210471505e-12
 ne21    1.4998927707e-11
 ne22    1.5445475807e-09
 ne23    1.7161240908e-09
 ne24    1.5243401807e-08
 ne25    2.0881740409e-09
 ne26    3.1579910014e-10
 ne27    1.3718536806e-12
 ne29    3.6850851516e-17
 ne30    1.7389963608e-19
 na20    2.1787888210e-25
 na21    1.9282010309e-18
 na22    3.9979490818e-15
 na23    2.1294026610e-11
 na24    1.4648446207e-10
 na25    6.1605742828e-09
