    n    4.6525227488e-01
    p    7.0808798181e-07
    d    2.2625284094e-08
    t    1.2530131597e-07
  he3    5.3841176486e-14
  he4    3.4030180091e-03
  he6    4.1751274189e-10
  li6    1.7551585495e-13
  li7    5.3775851886e-12
  li8    2.5711060393e-14
  be7    5.3919510086e-19
  be8    7.3940236481e-10
  be9    5.7437833885e-12
 be10    1.4138028396e-11
 be11    7.7971564980e-15
 be12    8.7313929877e-17
   b8    1.7099356096e-28
  b10    1.0437531097e-16
  b11    1.2585139697e-12
  b12    2.9522670192e-14
  b13    1.4731927196e-14
  b14    1.0425224997e-17
  c11    1.9801153395e-20
  c12    1.7470731195e-11
  c13    1.4643714496e-11
  c14    6.3984751483e-10
  c15    1.0794631597e-12
  c16    6.8639097782e-14
  c17    2.5104938893e-17
  c18    2.8077795993e-18
  n12    7.2778362881e-30
  n13    1.5574318296e-19
  n14    1.0502074197e-15
  n15    4.9424040887e-12
  n16    8.4770284278e-14
  n17    6.4026007583e-14
  n18    1.1348947597e-15
  n19    2.7772931193e-16
  n20    1.0831023597e-18
  n21    2.3073346794e-19
  o14    2.9341525592e-26
  o15    2.1768266294e-20
  o16    2.2835399894e-13
  o17    1.5600818596e-13
  o18    1.9753942995e-12
  o19    1.1948310497e-12
  o20    6.4136759183e-12
  f17    7.2636914581e-22
  f18    2.9728433992e-19
  f19    1.4611543396e-15
  f20    9.8999513674e-15
  f21    5.4246821886e-13
  f22    4.3048746389e-13
  f23    5.3602179886e-12
  f26    5.0650558387e-17
 ne17    3.6622533690e-39
 ne18    1.5258660696e-29
 ne19    2.6241418193e-24
 ne20    6.1175334884e-17
 ne21    2.8536650393e-15
 ne22    1.8139910895e-12
 ne23    4.7036978588e-12
 ne24    1.9787568895e-10
 ne25    4.9096868587e-11
 ne26    1.9109467595e-11
 ne27    8.4872340978e-14
 ne29    3.4415989691e-18
 ne30    2.2946864094e-20
 na20    1.4933380596e-32
 na21    3.4753340991e-24
 na22    5.2063623986e-20
 na23    2.8755619892e-15
 na24    6.1989745884e-14
 na25    1.3577645696e-11
 na26    2.2459723994e-11
 na27    9.0268755776e-11
 na28    2.7187107093e-12
 na29    4.3652771889e-13
 na30    3.7136415990e-15
 na31    1.8686106095e-16
 na32    2.1797617294e-19
 na33    1.2136524597e-21
 na34    1.0403046497e-25
 mg21    3.9785865490e-40
 mg22    1.0925466497e-30
 mg23    1.4587259396e-24
 mg24    2.5635031293e-17
 mg25    2.8441561893e-15
 mg26    4.4439940588e-12
 mg27    5.3051098686e-11
 mg28    3.0082889092e-09
 mg29    6.8282909582e-10
 mg30    7.5131691080e-10
 mg31    1.2842816797e-11
 mg32    6.9506038082e-12
 mg33    9.2121314476e-14
 mg34    2.2816843894e-15
 mg35    3.1399954492e-18
 mg36    6.8963882782e-21
 al24    1.0348334497e-32
 al25    1.0280163197e-24
 al26    3.2741883491e-20
 al27    3.7437373490e-15
 al28    2.8341420593e-13
 al29    8.2331948678e-11
 al30    2.1710271494e-10
 al31    1.7534626695e-09
 al32    2.2816909194e-10
 al33    2.0097195495e-10
 al34    2.8338346093e-12
 al35    1.0095353597e-12
 al36    5.2133353086e-15
 al37    2.4668587694e-16
 al38    7.0426695881e-19
 al39    5.3312011186e-21
 al41    5.7777974785e-28
 si24    5.2888634886e-48
 si25    2.9426579692e-40
 si26    2.4396819194e-31
 si27    5.6787774685e-25
 si28    2.2314344394e-17
 si29    6.4731568883e-15
 si30    1.1791405597e-11
 si31    2.9668443192e-10
 si32    3.0001494392e-08
 si33    2.3869460994e-08
 si34    1.2214059997e-07
 si35    5.5949140585e-09
 si36    2.3643283594e-09
 si37    5.1097527587e-11
 si38    9.1794302576e-12
 si39    1.9025198295e-13
 si40    1.8657716095e-14
 si41    9.7074284474e-19
 si42    1.8870373095e-20
 si44    2.7985136593e-27
  p28    5.2056913786e-33
  p29    7.6488118380e-25
  p30    2.1229870694e-20
  p31    8.1596581479e-16
  p32    1.6089888696e-13
  p33    8.4141691878e-11
  p34    7.5705759980e-10
  p35    2.3897381594e-08
  p36    5.2729386986e-09
  p37    1.1755761397e-08
  p38    2.5988636193e-09
  p39    2.5428568293e-09
  p40    2.0502308895e-10
  p41    3.7699393190e-11
  p42    5.6756245785e-13
  p43    2.4261284794e-15
  p45    2.7762720893e-20
  s28    1.5067519996e-48
  s29    1.1377606797e-40
  s30    7.6636372580e-32
  s31    4.6241750788e-26
  s32    1.3174699497e-19
  s33    1.0032670097e-16
  s34    3.9620327090e-13
  s35    1.7333697295e-11
  s36    5.0099240987e-09
  s37    6.6685832382e-09
  s38    6.6135656483e-08
  s39    4.1392720589e-08
  s40    2.9481058792e-07
  s41    2.5154370693e-07
  s42    2.3567276694e-07
  s43    8.5726498477e-09
  s44    5.9212952784e-10
  s45    9.0685525376e-12
  s46    2.4585191494e-13
  s47    3.6711288390e-16
  s48    1.2986041797e-18
 cl31    1.1695085397e-40
 cl32    3.2826690491e-34
 cl33    4.1885145189e-27
 cl34    1.7410165595e-22
 cl35    1.0145661397e-17
 cl36    2.8525102393e-15
 cl37    3.6242468490e-12
 cl38    3.0075186092e-11
 cl39    1.2847965697e-09
 cl40    3.7545564490e-09
 cl41    8.3141210078e-08
 cl42    1.7395994795e-07
 cl43    1.1678594697e-06
 cl44    6.5401826583e-07
 cl45    3.8332064190e-07
 cl46    1.4005157396e-07
 cl47    4.9265870087e-09
 cl48    4.8160089487e-11
 cl49    4.8741408587e-13
 cl50    7.2583696781e-16
 cl51    9.6419088275e-19
 ar32    1.8902530995e-49
 ar33    9.6758056075e-42
 ar34    3.6908841190e-34
 ar35    2.4145972094e-28
 ar36    5.4715455686e-22
 ar37    5.2238513686e-19
 ar38    3.8392152590e-15
 ar39    1.8720937095e-13
 ar40    4.2825267289e-11
 ar41    1.0065380197e-09
 ar42    7.2480109481e-08
 ar43    4.1724850889e-07
 ar44    1.3084094297e-05
 ar45    2.5080049193e-05
 ar46    3.2612571391e-04
 ar47    2.2729650894e-04
 ar48    8.1600030079e-05
 ar49    3.0275887792e-06
 ar50    1.1453550897e-07
 ar51    5.0074823487e-10
 ar52    3.8118523190e-12
 ar53    4.1630146589e-15
 ar54    8.0870683779e-20
 ar55    7.8347169379e-23
 ar56    3.3533819391e-25
  k35    3.7690818090e-43
  k36    1.4915537796e-36
  k37    8.9838823276e-30
  k38    7.9993483979e-25
  k39    8.7689629577e-20
  k40    1.9166046195e-17
  k41    1.4004347896e-14
  k42    1.8755444295e-12
  k43    4.9334480087e-10
  k44    1.3423085296e-08
  k45    1.4932515496e-06
  k46    2.1090816394e-05
  k47    6.5137870483e-04
  k48    6.5992785583e-04
  k49    8.8610234877e-04
  k50    2.8515763393e-05
  k51    4.9094051087e-06
  k52    5.9250736584e-08
  k53    2.6024334893e-09
  k54    7.3753711781e-12
  k55    8.2058701378e-14
 ca37    2.1882361894e-44
 ca38    5.7970205085e-37
 ca39    7.7229015780e-31
 ca40    3.4169340091e-24
 ca41    3.1519144392e-21
 ca42    1.2117127997e-17
 ca43    5.9035324284e-15
 ca44    7.8448360879e-12
 ca45    1.1579291097e-09
 ca46    4.2773906589e-07
 ca47    3.2859934591e-05
 ca48    5.6810084385e-03
 ca49    1.1771927397e-02
 ca50    3.3113962591e-02
 ca51    6.9653845182e-03
 ca52    4.8128502987e-04
 ca53    9.4854329275e-05
 ca54    1.4732063096e-06
 ca55    3.8773860490e-08
 ca56    1.4333756196e-10
 ca57    3.3101529391e-12
 ca58    3.3671623391e-15
 ca59    3.7054783990e-18
 ca60    2.8863502992e-20
 ca61    5.0688893087e-23
 ca62    5.8715127185e-26
 sc40    1.2293623097e-39
 sc41    2.9344480692e-32
 sc42    7.7156621580e-28
 sc43    8.5578629678e-23
 sc44    1.8024540995e-19
 sc45    1.4610576296e-15
 sc46    6.9039130782e-13
 sc47    6.9715167182e-10
 sc48    1.7195983095e-07
 sc49    6.4658216083e-05
 sc50    4.0941865689e-04
 sc51    2.0848282495e-03
 sc52    1.9659012995e-03
 sc53    5.8391027085e-04
 sc54    5.7086180085e-04
 sc55    9.5063658875e-06
 sc56    1.2556981497e-06
 sc57    1.9555133995e-08
 sc58    3.4480584291e-10
 sc59    1.7480439095e-12
 sc60    1.3529355196e-14
 sc61    1.0111996397e-15
 sc62    1.5077591496e-18
 sc63    7.5752378180e-21
 sc64    5.6357563385e-24
 sc65    1.6282974296e-26
 sc66    7.4322944980e-30
 sc67    9.3101121076e-33
 ti41    5.5683590085e-48
 ti42    4.6655323688e-40
 ti43    2.1807443994e-34
 ti44    2.3443573494e-27
 ti45    2.0357526595e-23
 ti46    6.1791695384e-19
 ti47    9.7209565074e-16
 ti48    3.4571892691e-12
 ti49    1.2005215497e-09
 ti50    1.1315148097e-06
 ti51    1.8313732195e-05
 ti52    2.9536431292e-04
 ti53    8.0996565679e-04
 ti54    1.6573134696e-03
 ti55    5.8530558985e-04
 ti56    8.6482115577e-05
 ti57    6.0855061484e-06
 ti58    4.6096084188e-07
 ti59    2.3531629094e-08
 ti60    5.2484170386e-10
 ti61    8.4772436078e-12
 ti62    1.2692667097e-13
 ti63    2.5241287093e-15
 ti64    1.5452500796e-15
 ti65    4.6790377788e-18
 ti66    2.3585693294e-20
 ti67    3.7945594690e-23
 ti68    9.1603043976e-26
 ti69    8.2187220778e-29
 ti70    1.0446283597e-31
  v44    2.4129655494e-42
  v45    5.2212223786e-35
  v46    1.0952955597e-29
  v47    5.3093596786e-24
  v48    3.5218202191e-20
  v49    4.3279724589e-16
  v50    3.9828070190e-13
  v51    1.0805831697e-09
  v52    6.5782560583e-08
  v53    3.8380594190e-06
  v54    1.6033916596e-05
  v55    1.7538427395e-04
  v56    1.2556085997e-04
  v57    1.9468311395e-04
  v58    2.8824254292e-05
  v59    6.0738701384e-06
  v60    9.9615242074e-07
  v61    8.8732078377e-08
  v62    4.6501945588e-09
  v63    2.2992100994e-10
  v64    1.1339635197e-11
  v65    1.8172155195e-13
  v66    4.7341948488e-14
  v67    1.1128614397e-15
  v68    3.3041977491e-18
  v69    2.8456091993e-20
  v70    3.7300774190e-23
  v71    1.5091541396e-25
  v72    1.2594218597e-28
  v73    2.0677769695e-31
 cr46    1.6051776696e-42
 cr47    5.3644502986e-36
 cr48    6.3672702783e-29
 cr49    1.3562976496e-24
 cr50    6.3438701483e-20
 cr51    1.5013535096e-16
 cr52    8.8546071377e-13
 cr53    2.1232221094e-10
 cr54    6.6570435583e-08
 cr55    1.0546618197e-06
 cr56    1.6942426896e-05
 cr57    6.6492556683e-05
 cr58    1.8578226095e-04
 cr59    1.9451417195e-04
 cr60    1.0924327897e-04
 cr61    5.9879583484e-05
 cr62    5.2514623886e-05
 cr63    9.8676798174e-06
