    n    5.1483272223e-01
    p    6.0377188427e-07
    d    2.1348007210e-08
    t    1.3082675406e-07
  he3    4.3314473419e-14
  he4    3.0294262414e-03
  he6    4.5511499420e-10
  li6    1.4740208707e-13
  li7    4.9974932322e-12
  li8    2.6440066312e-14
  be7    3.8600959217e-19
  be8    5.8574775326e-10
  be9    5.0350697123e-12
 be10    1.3714308706e-11
 be11    8.3694893237e-15
 be12    1.0371077505e-16
   b8    1.0433822205e-28
  b10    7.7986015635e-17
  b11    1.0405300505e-12
  b12    2.7010328012e-14
  b13    1.4914593607e-14
  b14    1.1679249505e-17
  c11    1.2608525306e-20
  c12    1.2310126806e-11
  c13    1.1417744805e-11
  c14    5.5205608925e-10
  c15    1.0306048405e-12
  c16    7.2515952932e-14
  c17    2.9349371013e-17
  c18    3.6322880416e-18
  n12    3.9488630418e-30
  n13    9.3509658942e-20
  n14    6.9775048231e-16
  n15    3.6336320816e-12
  n16    6.8964243931e-14
  n17    5.7638729426e-14
  n18    1.1305537205e-15
  n19    3.0615049814e-16
  n20    1.3211751306e-18
  n21    3.1144339114e-19
  o14    1.5009487607e-26
  o15    1.2322097906e-20
  o16    1.4303656506e-13
  o17    1.0813430005e-13
  o18    1.5151217207e-12
  o19    1.0140931805e-12
  o20    6.0235984427e-12
  f17    3.8758833017e-22
  f18    1.7553469708e-19
  f19    9.5469505043e-16
  f20    7.1577953532e-15
  f21    4.3400841819e-13
  f22    3.8112022917e-13
  f23    5.2512365223e-12
  f26    6.7235134530e-17
 ne17    1.5041735307e-39
 ne18    6.9349543731e-30
 ne19    1.3197514006e-24
 ne20    3.4045429915e-17
 ne21    1.7573695608e-15
 ne22    1.2361548906e-12
 ne23    3.5469477916e-12
 ne24    1.6511459207e-10
 ne25    4.5334042520e-11
 ne26    1.9525262409e-11
 ne27    9.5960413443e-14
 ne29    4.7647647821e-18
 ne30    3.5154601916e-20
 na20    6.3961160829e-33
 na21    1.6471471607e-24
 na22    2.7305357912e-20
 na23    1.6688367307e-15
 na24    3.9809672918e-14
 na25    9.6487457443e-12
 na26    1.7661534908e-11
 na27    7.8548721735e-11
 na28    2.6178351812e-12
 na29    4.6512401821e-13
 na30    4.3785928720e-15
 na31    2.4379849811e-16
 na32    3.1470154614e-19
 na33    1.9389286609e-21
 na34    1.8391013608e-25
 mg21    1.4510446606e-40
 mg22    4.4092994620e-31
 mg23    6.5144979429e-25
 mg24    1.2668311506e-17
 mg25    1.5553064007e-15
 mg26    2.6891413212e-12
 mg27    3.5523207816e-11
 mg28    2.2290251710e-09
 mg29    5.5986728025e-10
 mg30    6.8166951130e-10
 mg31    1.2894028606e-11
 mg32    7.7219771935e-12
 mg33    1.1325144305e-13
 mg34    3.1039650814e-15
 mg35    4.7268074521e-18
 mg36    1.1487836205e-20
 al24    3.9347140218e-33
 al25    4.3253410819e-25
 al26    1.5244095107e-20
 al27    1.9287724709e-15
 al28    1.6157526607e-13
 al29    5.1939683323e-11
 al30    1.5155623007e-10
 al31    1.3545115206e-09
 al32    1.9503862609e-10
 al33    1.9009772009e-10
 al34    2.9661532713e-12
 al35    1.1692793005e-12
 al36    6.6817469330e-15
 al37    3.4986160816e-16
 al38    1.1052663605e-18
 al39    9.2583233141e-21
 al41    1.2286406105e-27
 si24    1.5470569407e-48
 si25    9.5249205743e-41
 si26    8.7384100939e-32
 si27    2.2507730310e-25
 si28    9.7867528644e-18
 si29    3.1415809814e-15
 si30    6.3325020928e-12
 si31    1.7631211608e-10
 si32    1.9729129609e-08
 si33    1.7369418908e-08
 si34    9.8351358744e-08
 si35    4.9853008322e-09
 si36    2.3312206410e-09
 si37    5.5751057925e-11
 si38    1.1082725805e-11
 si39    2.5417784411e-13
 si40    2.7583198112e-14
 si41    1.5880639007e-18
 si42    3.4160317515e-20
 si44    6.2033190428e-27
  p28    1.7562225208e-33
  p29    2.8554380213e-25
  p30    8.7700838839e-21
  p31    3.7299756817e-16
  p32    8.1388812636e-14
  p33    4.7097792421e-11
  p34    4.6891688621e-10
  p35    1.6379283607e-08
  p36    3.9992167818e-09
  p37    9.8662161144e-09
  p38    2.4135760511e-09
  p39    2.6132264412e-09
  p40    2.3315006710e-10
  p41    4.7440009721e-11
  p42    7.9031769935e-13
  p43    3.7383458817e-15
  p45    5.2382109723e-20
  s28    3.9096445817e-49
  s29    3.2668113915e-41
  s30    2.4349257211e-32
  s31    1.6257833907e-26
  s32    5.1256242823e-20
  s33    4.3191692519e-17
  s34    1.8874670708e-13
  s35    9.1375585341e-12
  s36    2.9224544313e-09
  s37    4.3045505819e-09
  s38    4.7239745021e-08
  s39    3.2717000915e-08
  s40    2.5785183612e-07
  s41    2.4345474511e-07
  s42    2.5240143911e-07
  s43    1.0159565805e-08
  s44    7.7652317035e-10
  s45    1.3159921906e-11
  s46    3.9479038818e-13
  s47    6.5233433729e-16
  s48    2.5534364011e-18
 cl31    3.1621069514e-41
 cl32    9.8215016344e-35
 cl33    1.3867189706e-27
 cl34    6.3783591629e-23
 cl35    4.1130507518e-18
 cl36    1.2796422006e-15
 cl37    1.7991059908e-12
 cl38    1.6520566707e-11
 cl39    7.8095969935e-10
 cl40    2.5254020611e-09
 cl41    6.1882217928e-08
 cl42    1.4327698606e-07
 cl43    1.0643767805e-06
 cl44    6.5958735329e-07
 cl45    4.2778178219e-07
 cl46    1.7295204908e-07
 cl47    6.7322697830e-09
 cl48    7.2824963633e-11
 cl49    8.1558401336e-13
 cl50    1.3439631106e-15
 cl51    1.9755540809e-18
 ar32    4.3158286119e-50
 ar33    2.4446067211e-42
 ar34    1.0318817105e-34
 ar35    7.4700212333e-29
 ar36    1.8731165408e-22
 ar37    1.9788971809e-19
 ar38    1.6093574607e-15
 ar39    8.6839092439e-14
 ar40    2.1981909310e-11
 ar41    5.7170652626e-10
 ar42    4.5555356020e-08
 ar43    2.9019707713e-07
 ar44    1.0069769805e-05
 ar45    2.1359048410e-05
 ar46    3.0733795414e-04
 ar47    2.3702903911e-04
 ar48    9.4162232442e-05
 ar49    3.8659920017e-06
 ar50    1.6183850207e-07
 ar51    7.8295854335e-10
 ar52    6.5952770629e-12
 ar53    7.9704447436e-15
 ar54    1.7133392608e-19
 ar55    1.8367633308e-22
 ar56    8.6994249939e-25
  k35    9.0337764140e-44
  k36    3.9559457618e-37
  k37    2.6366537612e-30
  k38    2.5978932312e-25
  k39    3.1513203914e-20
  k40    7.6217463734e-18
  k41    6.1625788428e-15
  k42    9.1328135841e-13
  k43    2.6583088012e-10
  k44    8.0035904936e-09
  k45    9.8524246444e-07
  k46    1.5398597807e-05
  k47    5.2625832524e-04
  k48    5.8998303026e-04
  k49    8.7660629439e-04
  k50    3.1216437414e-05
  k51    5.9470945327e-06
  k52    7.9423196736e-08
  k53    3.8602096017e-09
  k54    1.2105779705e-11
  k55    1.4904285507e-13
 ca37    4.9372783722e-45
 ca38    1.4473577606e-37
 ca39    2.1336795410e-31
 ca40    1.0446310305e-24
 ca41    1.0662974905e-21
 ca42    4.5360862420e-18
 ca43    2.4455198711e-15
 ca44    3.5960088716e-12
 ca45    5.8734934726e-10
 ca46    2.4008834111e-07
 ca47    2.0409693709e-05
 ca48    3.9045668617e-03
 ca49    8.9530836640e-03
 ca50    2.7868517012e-02
 ca51    6.4867242829e-03
 ca52    4.9597562422e-04
 ca53    1.0816649905e-04
 ca54    1.8589890208e-06
 ca55    5.4141456524e-08
 ca56    2.2147695510e-10
 ca57    5.6597106225e-12
 ca58    6.3707103428e-15
 ca59    7.7579276735e-18
 ca60    6.6869506130e-20
 ca61    1.2994797706e-22
 ca62    1.6656523407e-25
 sc40    2.8891075113e-40
 sc41    7.6311128434e-33
 sc42    2.2203032210e-28
 sc43    2.7250975312e-23
 sc44    6.3512407228e-20
 sc45    5.6969098025e-16
 sc46    2.9788247213e-13
 sc47    3.3285458615e-10
 sc48    9.0851461841e-08
 sc49    3.7801259117e-05
 sc50    2.6486697712e-04
 sc51    1.4924785707e-03
 sc52    1.5573175207e-03
 sc53    5.1184587923e-04
 sc54    5.5373467125e-04
 sc55    1.0203822505e-05
 sc56    1.4914588007e-06
 sc57    2.5701853511e-08
 sc58    5.0148263522e-10
 sc59    2.8132689913e-12
 sc60    2.4094263611e-14
 sc61    1.9927421209e-15
 sc62    3.2879394015e-18
 sc63    1.8279560208e-20
 sc64    1.5048711507e-23
 sc65    4.8112562022e-26
 sc66    2.4301064211e-29
 sc67    3.3684874215e-32
 ti41    1.1130126705e-48
 ti42    1.0319335305e-40
 ti43    5.3374389424e-35
 ti44    6.3493549128e-28
 ti45    6.1011041627e-24
 ti46    2.0492322309e-19
 ti47    3.5673662916e-16
 ti48    1.4039107406e-12
 ti49    5.3946582824e-10
 ti50    5.6264162325e-07
 ti51    1.0076880605e-05
 ti52    1.7983942808e-04
 ti53    5.4572158624e-04
 ti54    1.2356254006e-03
 ti55    4.8288362122e-04
 ti56    7.8952110835e-05
 ti57    6.1476875027e-06
 ti58    5.1529597323e-07
 ti59    2.9108669013e-08
 ti60    7.1841654732e-10
 ti61    1.2840451406e-11
 ti62    2.1274342910e-13
 ti63    4.6815794521e-15
 ti64    3.1714459514e-15
 ti65    1.0626560705e-17
 ti66    5.9273757727e-20
 ti67    1.0552438105e-22
 ti68    2.8188956213e-25
 ti69    2.7986656713e-28
 ti70    3.9362817518e-31
  v44    5.0225364422e-43
  v45    1.2026016705e-35
  v46    2.7916346212e-30
  v47    1.4974317407e-24
  v48    1.0991316305e-20
  v49    1.4946677007e-16
  v50    1.5220435007e-13
  v51    4.5695521120e-10
  v52    3.0782497214e-08
  v53    1.9873868209e-06
  v54    9.1873015141e-06
  v55    1.1120303405e-04
  v56    8.8096348239e-05
  v57    1.5115048507e-04
  v58    2.4763782411e-05
  v59    5.7743358226e-06
  v60    1.0479485705e-06
  v61    1.0329337405e-07
  v62    5.9901896327e-09
  v63    3.2773720315e-10
  v64    1.7886435608e-11
  v65    3.1718219214e-13
  v66    9.1437875241e-14
  v67    2.3784757611e-15
  v68    7.8145019435e-18
  v69    7.4471168033e-20
  v70    1.0802105005e-22
  v71    4.8361725022e-25
  v72    4.4659828120e-28
  v73    8.1138533136e-31
 cr46    3.1439241014e-43
 cr47    1.1626575205e-36
 cr48    1.5270649307e-29
 cr49    3.5994559716e-25
 cr50    1.8630039608e-20
 cr51    4.8788795222e-17
 cr52    3.1840806814e-13
 cr53    8.4486600038e-11
 cr54    2.9312404213e-08
 cr55    5.1387904023e-07
 cr56    9.1348398441e-06
 cr57    3.9671259318e-05
 cr58    1.2265488105e-04
 cr59    1.4210503806e-04
 cr60    8.8314211239e-05
 cr61    5.3566377124e-05
 cr62    5.1984204223e-05
 cr63    1.0808958005e-05
 cr64    2.7642789712e-07
 cr65    5.1738469623e-08
 cr66    2.2081088410e-09
 cr67    1.0499501105e-10
 cr68    5.3688500324e-11
 cr69    7.7166583835e-13
 cr70    1.9466102509e-14
 cr71    8.0034038136e-17
 cr72    5.0447753723e-19
 cr73    1.9632050009e-21
 cr74    4.0121486618e-24
 mn48    7.0176061231e-45
 mn49    3.1838139014e-37
 mn50    1.2507480106e-31
 mn51    8.1572964336e-26
 mn52    8.6521216539e-22
 mn53    1.6658341307e-17
 mn54    1.5349264707e-14
 mn55    1.6111624707e-11
 mn56    9.8296887044e-10
 mn57    6.2370539928e-08
 mn58    5.9328765727e-07
 mn59    1.1741047205e-05
 mn60    4.1185433118e-05
 mn61    1.2913085806e-04
 mn62    5.5979056625e-05
 mn63    1.5273791707e-04
 mn64    7.3860826533e-05
 mn65    1.0968354705e-04
 mn66    1.5223588507e-05
 mn67    1.0454220705e-06
 mn68    1.2655960406e-07
 mn69    9.9864465445e-09
 mn70    1.5293026607e-09
 mn71    1.0947265805e-10
 mn72    1.0104096505e-12
 mn73    2.8642957013e-14
 mn74    1.3484173706e-16
 mn75    1.5043861707e-18
 mn76    5.5494771525e-22
 mn77    4.4006349020e-25
 fe50    7.2739089233e-45
 fe51    4.1609032419e-38
 fe52    3.5720296916e-31
 fe53    1.0681600105e-26
 fe54    7.2593821532e-22
 fe55    1.9723674309e-18
 fe56    7.5179658834e-15
 fe57    1.8193573208e-12
 fe58    5.8951494626e-10
 fe59    1.7467768208e-08
 fe60    7.6559000234e-07
 fe61    4.3627251220e-06
 fe62    5.5040940625e-05
 fe63    1.4170694906e-04
 fe64    2.4692565511e-04
 fe65    2.0464860109e-04
 fe66    2.3996898611e-04
 fe67    2.4796916011e-04
 fe68    1.7324073408e-05
 fe69    6.6157550330e-06
 fe70    7.0633293632e-07
 fe71    1.2391294706e-07
 fe72    1.0652081905e-08
 fe73    1.9896081909e-08
 fe74    8.9070663940e-10
 fe75    2.3728943111e-11
 fe76    2.8179532013e-13
 fe77    2.8403652213e-16
 fe78    3.5293272416e-19
 co52    4.6272424321e-47
 co53    2.3318427010e-39
 co54    2.4346718411e-33
 co55    1.9673434209e-27
 co56    1.3909706406e-23
 co57    1.0182936205e-19
 co58    7.6375150734e-17
 co59    7.4261416033e-14
 co60    8.4201731338e-12
 co61    1.2162642505e-09
 co62    2.7568451512e-08
 co63    1.2771465806e-06
 co64    7.5093747134e-06
 co65    1.1052839805e-04
 co66    2.2125768710e-04
 co67    6.7505771830e-04
 co68    5.7262544726e-04
 co69    7.1028437332e-04
 co70    1.1398475705e-04
 co71    1.3493756906e-04
 co72    1.2898252506e-05
 co73    7.2397011732e-06
 co74    4.3317833919e-07
 co75    1.2179176205e-07
 co76    5.5914331925e-08
 co77    3.9856281118e-09
 co78    5.4147734224e-12
 co79    2.0787453509e-14
 co80    1.0012807604e-17
 co81    1.4601529007e-20
 ni54    3.0332265614e-47
 ni55    4.0679569218e-40
 ni56    4.7263141521e-33
 ni57    7.6785382534e-29
 ni58    1.5322519507e-24
 ni59    3.6436900416e-21
 ni60    9.9562813045e-18
 ni61    4.6793457921e-15
 ni62    2.3988849711e-12
 ni63    1.9154414409e-10
 ni64    1.8832278508e-08
 ni65    4.9139667322e-07
 ni66    1.4464957506e-05
 ni67    9.4458362742e-05
 ni68    8.3052469737e-04
 ni69    1.6631944407e-03
 ni70    5.3317264224e-03
 ni71    3.1658527714e-03
 ni72    4.3036731019e-03
 ni73    2.3130361810e-03
 ni74    2.1107426109e-03
 ni75    5.3717672924e-04
 ni76    1.1419089105e-04
 ni77    2.1413905310e-05
 ni78    1.5504501907e-06
 ni79    7.4088774033e-08
 ni80    5.4049078724e-10
 ni81    6.4315290829e-13
 ni82    1.3896193406e-15
 cu57    1.0364046105e-41
 cu58    2.4129783411e-36
 cu59    3.1626800614e-31
 cu60    2.5684795111e-27
